event_time,estimate,sd,ci_low,ci_high,dataset,rolling,category,outcome,normalize,method,covar,split_value,estimation_type
-3,-0.03232314812531957,0.14621465925259133,-0.31890388026039856,0.25425758400975945,NA,rolling5_pc_depth2_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth2_pc,0,observed
-2,-0.2367200253594611,0.1357749682694406,-0.5028389631675647,0.029398912448642484,NA,rolling5_pc_depth2_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth2_pc,0,observed
-1,0,0,0,0,NA,rolling5_pc_depth2_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth2_pc,0,observed
0,-0.27671068190387493,0.17305892176085327,-0.6159061685551473,0.06248480474739748,NA,rolling5_pc_depth2_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth2_pc,0,observed
1,-0.4768444110004825,0.1611730255150788,-0.792743541010037,-0.16094528099092809,NA,rolling5_pc_depth2_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth2_pc,0,observed
2,-0.5803854460656713,0.1521646034508397,-0.8786280688293171,-0.2821428233020255,NA,rolling5_pc_depth2_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth2_pc,0,observed
3,-0.40728381956557397,0.23814293265230882,-0.8740439675640992,0.05947632843295131,NA,rolling5_pc_depth2_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth2_pc,0,observed
4,-0.5299907675020887,0.20413410316475347,-0.9300936097050055,-0.12988792529917192,NA,rolling5_pc_depth2_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth2_pc,0,observed
5,-0.567008745876144,0.21650754542643472,-0.9913635349119561,-0.142653956840332,NA,rolling5_pc_depth2_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth2_pc,0,observed
6,-0.48023343363159077,0.20253570661476192,-0.8772034185965241,-0.08326344866665741,NA,rolling5_pc_depth2_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth2_pc,0,observed
7,-0.28177265178071137,0.3417639942651474,-0.9516300805404003,0.38808477697897753,NA,rolling5_pc_depth2_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth2_pc,0,observed
8,-0.5288462150668337,0.2718392848703405,-1.0616512134127012,0.003958783279033651,NA,rolling5_pc_depth2_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth2_pc,0,observed
9,-0.10039625399412447,0.3071929787609762,-0.7024944923656378,0.5017019843773889,NA,rolling5_pc_depth2_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth2_pc,0,observed
10,-0.2318752060663574,0.5644888649337031,-1.3382733813364154,0.8745229692037007,NA,rolling5_pc_depth2_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth2_pc,0,observed
11,0.28702314043213595,1.0990553408100698,-1.8671253275556008,2.4411716084198725,NA,rolling5_pc_depth2_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth2_pc,0,observed
12,-0.4435767342231257,0.9539000770570527,-2.313220885254949,1.4260674168086975,NA,rolling5_pc_depth2_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth2_pc,0,observed
13,-0.9736013109180579,0.8402017290594798,-2.620396699874638,0.6731940780385224,NA,rolling5_pc_depth2_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth2_pc,0,observed
-14,0.3726670748674219,0.29978914758601216,-0.2149196544011619,0.9602538041360057,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,1,observed
-13,0.6838773248575869,0.3282980452253438,0.040413156215913126,1.3273414934992607,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,1,observed
-12,0.5797181893655802,0.22269174534800765,0.1432423684834852,1.0161940102476752,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,1,observed
-11,0.4958349710600506,0.22178602305672618,0.06113436586886728,0.930535576251234,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,1,observed
-10,0.44641203378036065,0.196110174381123,0.06203609199335958,0.8307879755673617,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,1,observed
-9,0.48611703295041175,0.22329584667916608,0.04845717345924627,0.9237768924415772,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,1,observed
-8,0.22182037843382255,0.17403342461972648,-0.11928513382084135,0.5629258906884864,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,1,observed
-7,0.05393144090562241,0.19223091591911665,-0.3228411542958462,0.430704036107091,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,1,observed
-6,0.24219775191168386,0.22191807334736244,-0.1927616718491465,0.6771571756725142,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,1,observed
-5,0.3160238162127807,0.18221369947736105,-0.04111503476284695,0.6731626671884083,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,1,observed
-4,-0.17799570983979895,0.16044898558882145,-0.49247572159388897,0.13648430191429106,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,1,observed
-3,0.11752530870523123,0.1614653793919794,-0.1989468349030484,0.43399745231351083,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,1,observed
-2,0.09467298467805248,0.15232402735652786,-0.20388210894074216,0.3932280782968471,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,1,observed
-1,0,0,0,0,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,1,observed
0,-0.12754856601168518,0.18934681011035312,-0.49866831382797727,0.2435711818046069,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,1,observed
1,-0.2708932031277035,0.2390710499601993,-0.7394724610496941,0.19768605479428714,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,1,observed
2,-0.4292640064726054,0.17149105456733066,-0.7653864734245734,-0.0931415395206373,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,1,observed
3,-0.4029990111660358,0.14878272875952075,-0.6946131595346965,-0.11138486279737514,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,1,observed
4,-0.47940084342890094,0.14748368241766738,-0.768468860967529,-0.1903328258902729,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,1,observed
5,-0.22509846061675232,0.20080290436366705,-0.6186721531695397,0.16847523193603509,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,1,observed
6,-0.25499435422974154,0.18327842661623653,-0.6142200703975651,0.10423136193808208,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,1,observed
7,-0.36293750026456084,0.17154105090541566,-0.6991579600391755,-0.026717040489946164,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,1,observed
8,-0.6438269251418646,0.19981243315433217,-1.0354592941243557,-0.25219455615937353,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,1,observed
9,-0.746085802160955,0.23347101962798655,-1.2036890006318086,-0.28848260369010137,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,1,observed
10,-0.9085932590812751,0.2641629521053848,-1.4263526452078295,-0.39083387295472083,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,1,observed
11,-0.8905622806863369,0.35306716893594614,-1.5825739318007912,-0.19855062957188252,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,1,observed
12,-1.2984990308986768,0.4315566066811417,-2.1443499799937147,-0.452648081803639,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,1,observed
-14,-0.10160056370509885,0.3700564329170794,-0.8269111722225745,0.6237100448123768,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,0,observed
-13,-0.08101213727806927,0.3661296037316336,-0.798626160592071,0.6366018860359326,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,0,observed
-12,0.06598443521043036,0.24672986044486225,-0.41760609126149967,0.5495749616823604,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,0,observed
-11,0.17023066736254833,0.22558836231084234,-0.27192252276670265,0.6123838574917992,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,0,observed
-10,0.38263582058887935,0.19558824424330387,-7.171381279962308e-4,0.7659887793057549,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,0,observed
-9,0.38300462717319794,0.2035061891763966,-0.015867503612539358,0.7818767579589352,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,0,observed
-8,0.195634964754049,0.2095929785469517,-0.2151672731979763,0.6064372027060743,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,0,observed
-7,0.07142532718683034,0.20873429164190607,-0.33769388443130555,0.4805445388049663,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,0,observed
-6,0.18484045022940984,0.22468757408423182,-0.25554719497568457,0.6252280954345042,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,0,observed
-5,0.11815560807549241,0.1527692548122462,-0.18127213135651016,0.417583347507495,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,0,observed
-4,0.12825362196855927,0.1568904701046314,-0.17925169943651825,0.4357589433736368,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,0,observed
-3,-0.06573207006813023,0.14219870666604537,-0.3444415351335791,0.2129773949973187,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,0,observed
-2,-0.08087686238528732,0.15060678395348534,-0.37606615893411854,0.21431243416354392,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,0,observed
-1,0,0,0,0,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,0,observed
0,-0.26996115851579205,0.1652822058392946,-0.5939142819608094,0.05399196492922537,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,0,observed
1,-0.32874946235773084,0.12047318549458852,-0.5648769059271244,-0.09262201878833734,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,0,observed
2,-0.4525609665290508,0.12441072144387558,-0.6964059805590469,-0.2087159524990547,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,0,observed
3,-0.4942893459318672,0.12475173192835719,-0.7388027405114472,-0.2497759513522871,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,0,observed
4,-0.48035324575799804,0.15516927531890395,-0.7844850253830498,-0.17622146613294631,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,0,observed
5,-0.42033353473644897,0.17129337271466769,-0.7560685452571976,-0.0845985242157003,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,0,observed
6,-0.4078208489278651,0.15132187287386467,-0.7044117197606399,-0.11122997809509033,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,0,observed
7,-0.24530408223145045,0.21374766842278198,-0.6642495123401031,0.1736413478772022,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,0,observed
8,-0.26060309602328036,0.20466769743203483,-0.6617517829900686,0.14054559094350794,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,0,observed
9,-0.001966439442214824,0.31011375251779677,-0.6097893943770966,0.6058565154926668,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,0,observed
10,-0.29806161226114436,0.46966804286906005,-1.218610976284502,0.6224877517622134,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,0,observed
11,-0.33495689307897103,0.5392968763988362,-1.3919787708206899,0.7220649846627478,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,0,observed
12,-0.12865485711538466,1.0716716080580673,-2.2291312089091964,1.9718214946784272,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,0,observed
13,-2.0460324017862472,0.12874519144766727,-2.298372977023675,-1.7936918265488193,NA,rolling5_pc_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth2_pc,0,observed
-14,-1.919290536572345,1.5215484578498113,-4.901525513957975,1.0629444408132853,NA,rolling5_pc_kfold_depth2_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_pc,1,observed
-13,-0.2820604580074026,1.0081791617975326,-2.2580916151305663,1.6939706991157613,NA,rolling5_pc_kfold_depth2_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_pc,1,observed
-12,-0.6127641468729113,0.9150571215814152,-2.406276105172485,1.1807478114266625,NA,rolling5_pc_kfold_depth2_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_pc,1,observed
-11,-0.11153851996573058,0.6918501287776121,-1.4675647723698504,1.2444877324383892,NA,rolling5_pc_kfold_depth2_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_pc,1,observed
-10,0.7231203447258161,0.7598253916917235,-0.7661374229899618,2.212378112441594,NA,rolling5_pc_kfold_depth2_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_pc,1,observed
-9,0.4510981441508936,0.5277005010231496,-0.5831948378544796,1.485391126156267,NA,rolling5_pc_kfold_depth2_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_pc,1,observed
-8,0.484156964743654,0.3752479211861188,-0.25132896078113887,1.2196428902684469,NA,rolling5_pc_kfold_depth2_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_pc,1,observed
-7,0.5495547320387295,0.3357174577068732,-0.10845148506674196,1.207560949144201,NA,rolling5_pc_kfold_depth2_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_pc,1,observed
-6,0.5477297480720223,0.27781387819277414,0.003214546814184982,1.0922449493298596,NA,rolling5_pc_kfold_depth2_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_pc,1,observed
-5,0.20636688015835644,0.18390623387354804,-0.1540893382337977,0.5668230985505106,NA,rolling5_pc_kfold_depth2_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_pc,1,observed
-4,0.28596178068744615,0.1620473007197684,-0.03165092872329989,0.6035744900981922,NA,rolling5_pc_kfold_depth2_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_pc,1,observed
-3,0.07257313485965945,0.15173089036040738,-0.22481941024673902,0.3699656799660579,NA,rolling5_pc_kfold_depth2_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_pc,1,observed
-2,0.27106605945506734,0.1361806049011502,0.004152073848812943,0.5379800450613217,NA,rolling5_pc_kfold_depth2_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_pc,1,observed
-1,0,0,0,0,NA,rolling5_pc_kfold_depth2_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_pc,1,observed
0,0.12106950538399638,0.2427574293428159,-0.3547350561279228,0.5968740668959156,NA,rolling5_pc_kfold_depth2_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_pc,1,observed
1,-0.6359855145472496,0.23909616326026387,-1.1046139945373668,-0.1673570345571324,NA,rolling5_pc_kfold_depth2_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_pc,1,observed
2,-0.590269042024674,0.26473599182060137,-1.1091515859930525,-0.07138649805629538,NA,rolling5_pc_kfold_depth2_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_pc,1,observed
3,-0.9070477623167611,0.2156727337421234,-1.329766320451323,-0.48432920418219927,NA,rolling5_pc_kfold_depth2_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_pc,1,observed
4,-0.9666837760760907,0.26605665013131286,-1.4881548103334639,-0.4452127418187175,NA,rolling5_pc_kfold_depth2_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_pc,1,observed
5,-1.1110563301574428,0.2295347461163396,-1.5609444325454684,-0.6611682277694172,NA,rolling5_pc_kfold_depth2_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_pc,1,observed
6,-1.2210297459635018,0.2350044146771581,-1.6816383987307317,-0.7604210931962718,NA,rolling5_pc_kfold_depth2_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_pc,1,observed
7,-1.313000131425198,0.26853528377549624,-1.8393292876251706,-0.7866709752252254,NA,rolling5_pc_kfold_depth2_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_pc,1,observed
8,-1.4287540441871163,0.3115448737614821,-2.039381996759621,-0.8181260916146114,NA,rolling5_pc_kfold_depth2_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_pc,1,observed
9,-1.531352706937213,0.3068090244561637,-2.132698394871294,-0.9300070190031322,NA,rolling5_pc_kfold_depth2_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_pc,1,observed
